# age_gyr Z_sur Teff Log_g LogL_lsun Av feh initial_mass Label G G_BP G_RP RVS
0.01 0.023291980000000004 8112.106386329603 4.202646547556115 1.1253094007769395 0.0 0.11 1.9892557099999886 1.00 1.87552 1.95157 1.73399 1.71125
0.01 0.023291979999999997 8201.667997242963 4.205996528403445 1.1440494266926875 0.0 0.11 2.0029372294036647 1.00 1.83621 1.90557 1.70683 1.68803
0.01 0.02329198 8296.321446113814 4.2103345667708965 1.1627091231789128 0.0 0.11 2.0173982742659438 1.00 1.79772 1.86014 1.68093 1.66620
0.01 0.02329198 8388.105561607188 4.2149648417425345 1.1799817339617764 0.0 0.11 2.030563505845998 1.00 1.76353 1.81966 1.65837 1.64731
0.01 0.02329198 8477.665045655367 4.219860681536245 1.1961018850599887 0.0 0.11 2.042675865140223 1.00 1.73225 1.78241 1.63819 1.63060
0.01 0.02329198 8566.518022775357 4.224879261623094 1.2116480546552804 0.0 0.11 2.054249768672012 1.00 1.70354 1.74829 1.61962 1.61518
0.01 0.023291979999999997 8655.41504183169 4.230211737391604 1.226622307916001 0.0 0.11 2.0654462999885945 1.00 1.67695 1.71661 1.60263 1.60113
0.01 0.02329198 8743.728646714197 4.235651698808152 1.24108878127031 0.0 0.11 2.0761655675862167 1.00 1.65215 1.68701 1.58690 1.58812
0.01 0.02329198 8835.211143427154 4.241544613831744 1.2556488602755909 0.0 0.11 2.0873596471766733 1.00 1.62855 1.65885 1.57197 1.57572
0.01 0.02329198 8931.700276066189 4.248303696178159 1.2703066082561507 0.0 0.11 2.0993845924507477 1.00 1.60567 1.63130 1.55793 1.56427
0.01 0.02329198 9028.992787872761 4.254884014180334 1.2852514152769354 0.0 0.11 2.1127407839033667 1.00 1.58365 1.60505 1.54396 1.55269
0.01 0.02329198 9125.947731107408 4.261517323604119 1.299772485952386 0.0 0.11 2.1256084394917423 1.00 1.56256 1.57981 1.53078 1.54187
0.01 0.023291979999999997 9222.598519574782 4.26821716538593 1.3138641899525407 0.0 0.11 2.13793432330333 1.00 1.54418 1.55776 1.51940 1.53259
0.01 0.02329198 9335.312589215057 4.276906566870491 1.3295612372917762 0.0 0.11 2.1541900272529046 1.00 1.52440 1.53377 1.50767 1.52326
0.01 0.02329198 9460.294349301394 4.287415817152784 1.345980447594425 0.0 0.11 2.1731240645044205 1.00 1.50677 1.51202 1.49794 1.51576
0.01 0.02329198 9613.609758670793 4.298939497858085 1.367622754903807 0.0 0.11 2.199053487765524 1.00 1.48174 1.48222 1.48211 1.50241
0.01 0.023291980000000004 9886.502745278454 4.317665279531915 1.409804397162838 0.0 0.11 2.2626329813721178 1.00 1.42994 1.42285 1.44479 1.46869
0.01 0.02329198 10352.30239632044 4.334633394307905 1.4981304919706302 0.0 0.11 2.3979441335307285 1.00 1.30240 1.28440 1.33798 1.36717
0.01 0.02329198 11046.302050245118 4.3368776215120235 1.6477054091016001 0.0 0.11 2.6241433163030337 1.00 1.06594 1.03503 1.12565 1.16071
0.01 0.02329198 11782.45627970006 4.334788576205318 1.8022171277662409 0.0 0.11 2.8795243571462303 1.00 0.82109 0.77937 0.90046 0.94022
0.01 0.02329198 12526.602097383067 4.328684584257841 1.9546106320451273 0.0 0.11 3.1566826158255226 1.00 0.57876 0.52791 0.67444 0.71856
0.01 0.02329198 13110.076559593077 4.322973385692395 2.0696325284190946 0.0 0.11 3.3839663237312587 1.00 0.39760 0.34027 0.50489 0.55213
0.01 0.02329198 13613.00960652783 4.317068934826443 2.1664670979157665 0.0 0.11 3.5886407492334738 1.00 0.24522 0.18257 0.36223 0.41217
0.01 0.02329198 13968.11326298089 4.312421879542741 2.2335947610338622 0.0 0.11 3.7384847450775096 1.00 0.13917 0.07290 0.26282 0.31457
0.01 0.02329198 14441.565837984535 4.306486156030096 2.320372983135571 0.0 0.11 3.941205634950166 1.00 0.00369 -0.06713 0.13584 0.18981
0.01 0.02329198 14873.430844336042 4.300298867899022 2.398422829177555 0.0 0.11 4.133314736021414 1.00 -0.11889 -0.19371 0.02074 0.07663
0.01 0.02329198 15255.392986822475 4.294393825095769 2.466455885012762 0.0 0.11 4.30882375637966 1.00 -0.22604 -0.30427 -0.07993 -0.02235
0.01 0.023291979999999997 15643.728112657682 4.288580535552677 2.5338351893524518 0.0 0.11 4.4901177195746085 1.00 -0.33168 -0.41327 -0.17911 -0.11984
0.01 0.02329198 16077.375458298642 4.281619496122523 2.608050698807309 0.0 0.11 4.698983444320876 1.00 -0.44879 -0.53401 -0.28920 -0.22805
0.01 0.02329198 16423.09532704357 4.275698711802157 2.66653277286097 0.0 0.11 4.871062316835579 1.00 -0.54162 -0.62963 -0.37656 -0.31390
0.01 0.023291979999999997 16766.774845831693 4.270087582954382 2.7232700105817824 0.0 0.11 5.0439849983680975 1.00 -0.63145 -0.72218 -0.46107 -0.39692
0.01 0.02329198 17257.657698832718 4.262644948738851 2.8017542769260864 0.0 0.11 5.292617521365566 1.00 -0.75523 -0.84968 -0.57749 -0.51124
0.01 0.02329198 17602.575238382382 4.256573598859148 2.856979257952015 0.0 0.11 5.475889593931447 1.00 -0.84366 -0.94065 -0.66091 -0.59320
0.01 0.02329198 17910.281043121708 4.2509212247904085 2.9057993191005425 0.0 0.11 5.6431419596001415 1.00 -0.92228 -1.02146 -0.73517 -0.66617
0.01 0.02329198 18282.11093219678 4.244569129126436 2.9631791553302103 0.0 0.11 5.845908472207898 1.00 -1.01426 -1.11601 -0.82206 -0.75154
0.01 0.023291979999999997 18595.924238176063 4.238990091673819 3.011171199499966 0.0 0.11 6.021345532975227 1.00 -1.09165 -1.19550 -0.89530 -0.82353
0.01 0.02329198 19019.916804219272 4.231445947510556 3.0749126577378973 0.0 0.11 6.262251812029456 1.00 -1.19462 -1.30125 -0.99280 -0.91938
0.01 0.02329198 19378.071634697233 4.224369807236663 3.128833644725275 0.0 0.11 6.473879391564305 1.00 -1.28294 -1.39179 -1.07674 -1.00199
0.01 0.02329198 19670.63656701918 4.2182423386711 3.172762878877143 0.0 0.11 6.651768851013844 1.00 -1.35546 -1.46609 -1.14575 -1.06992
0.01 0.023291979999999997 19960.847343929225 4.212114743741648 3.2158589452361848 0.0 0.11 6.830633375058933 4.00 -1.37419 -1.49367 -1.15959 -1.16281
0.01 0.02329198 20324.8127817481 4.204177340982946 3.2696357867873647 0.0 0.11 7.0617208735387615 4.00 -1.47514 -1.59662 -1.25626 -1.25527
